id,created_at,cycle_id,symbol,stock_name,decision_stage,source,provider,model,final_action,confidence,reason
8e4305e9-494c-46d8-98cd-9e1a4c1b794c,"2026-04-28 10:33:31.759914",cycle-sell-only,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 제출 차단: ORDER_SUBMISSION_MODE=SELL_ONLY blocks BUY"
fc95f751-29b1-4f85-8ab2-e9994e3084aa,"2026-04-28 10:33:31.786480",cycle-1,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,BUY,0.0,"주문 접수"
10e90805-a415-4055-aeb7-7c1863069954,"2026-04-28 10:33:31.795983",cycle-zero,005930,005930,ORDER_VALIDATION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 수량이 유효하지 않습니다"
eac41a4d-5b84-4c1f-bb1a-aaf842be9fe9,"2026-04-28 10:33:31.805235",cycle-pending-buy,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"기존 미체결 매수 주문 존재 → 신규 주문 차단 (주문번호: ORD-PENDING, 잔량 2주)"
99c23e45-3d5b-4ac8-ad44-9b88c377fe57,"2026-04-28 10:33:31.814503",cycle-2,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 실패"
ead3e4d8-d4ff-429f-af95-f33d59d6b1b2,"2026-04-28 10:33:31.823540",cycle-empty-order-id,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 접수 응답"
ee22d1af-eb58-4f88-8bc9-173d82b5cda8,"2026-04-28 10:33:31.846650",cycle-blocklist,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"매매불가 종목"
96e95e24-85e4-4e22-ad51-640359bdd81d,"2026-04-28 10:33:31.856005",cycle-rec,005930,005930,RECOMMENDATION,decision_maker,UNKNOWN,UNKNOWN,BUY,0.0,
6add3c80-c91a-4517-8258-3698ff0e2b25,"2026-04-28 11:11:58.125899",cycle-read-only,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 제출 차단: ORDER_SUBMISSION_MODE=READ_ONLY"
07e013ee-a15e-4e65-9ac4-af4d010ac222,"2026-04-28 11:11:58.137299",cycle-sell-only,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 제출 차단: ORDER_SUBMISSION_MODE=SELL_ONLY blocks BUY"
285312b1-db36-49f0-81cd-4088ab3abcd3,"2026-04-28 11:11:58.171837",cycle-1,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,BUY,0.0,"주문 접수"
98b8d1f0-d326-426c-b97c-9549cce72bcd,"2026-04-28 11:11:58.182156",cycle-zero,005930,005930,ORDER_VALIDATION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 수량이 유효하지 않습니다"
14909741-e68b-47e1-98f9-677e782328c0,"2026-04-28 11:11:58.191398",cycle-pending-buy,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"기존 미체결 매수 주문 존재 → 신규 주문 차단 (주문번호: ORD-PENDING, 잔량 2주)"
00a16e05-7c48-47c5-878c-72ffa70aa74a,"2026-04-28 11:11:58.200448",cycle-2,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 실패"
8b9f39f1-6102-4cb7-a6a4-a45653d099e6,"2026-04-28 11:11:58.209372",cycle-empty-order-id,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 접수 응답"
62c57bc0-dc40-4791-851d-ee821f535305,"2026-04-28 11:11:58.225830",cycle-blocklist,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"매매불가 종목"
0e5a13fb-de97-49d0-b6cb-f126b6f5d811,"2026-04-28 11:11:58.235066",cycle-rec,005930,005930,RECOMMENDATION,decision_maker,UNKNOWN,UNKNOWN,BUY,0.0,
9858f518-3392-459c-ad18-2a1ca8d5850f,"2026-04-28 11:28:23.043397",cycle-read-only,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 제출 차단: ORDER_SUBMISSION_MODE=READ_ONLY"
2cbd35c7-5d71-44ba-b4d5-5fd9a000a64b,"2026-04-28 11:28:23.054380",cycle-sell-only,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 제출 차단: ORDER_SUBMISSION_MODE=SELL_ONLY blocks BUY"
6041b2f0-bcb5-4bf5-b492-041d0cc60d73,"2026-04-28 11:28:23.082431",cycle-1,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,BUY,0.0,"주문 접수"
c457818d-ce5e-4f58-9c25-67a02045343f,"2026-04-28 11:28:23.091646",cycle-zero,005930,005930,ORDER_VALIDATION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 수량이 유효하지 않습니다"
a243567a-e8f8-4ec9-85e6-6b77159d3f15,"2026-04-28 11:28:23.100776",cycle-pending-buy,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"기존 미체결 매수 주문 존재 → 신규 주문 차단 (주문번호: ORD-PENDING, 잔량 2주)"
b451ffb3-6e14-413e-bb5c-461f6cceee88,"2026-04-28 11:28:23.109762",cycle-2,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 실패"
cae5e17f-79a4-425e-9e81-1f9ce5d55800,"2026-04-28 11:28:23.119083",cycle-empty-order-id,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 접수 응답"
4d41b8bd-1c58-4fcf-af34-87a43e5196cc,"2026-04-28 11:28:23.147399",cycle-blocklist,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"매매불가 종목"
23d0c3c6-dc8b-4275-8151-4126fe9e160f,"2026-04-28 11:28:23.156823",cycle-rec,005930,005930,RECOMMENDATION,decision_maker,UNKNOWN,UNKNOWN,BUY,0.0,
086722f8-0e3d-4480-9580-feafa5eee0fe,"2026-04-29 11:46:13.576212",cycle-sell-only,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 제출 차단: ORDER_SUBMISSION_MODE=SELL_ONLY blocks BUY"
ebb03c64-7d6f-4f4d-b0f8-1947949883bd,"2026-04-29 11:46:18.614934",cycle-1,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,BUY,0.0,"주문 접수"
87a6b3ac-e9cc-4971-accf-50e940967cbe,"2026-04-29 11:46:18.626147",cycle-zero,005930,005930,ORDER_VALIDATION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 수량이 유효하지 않습니다"
928d9ab8-9ec3-4ffe-8473-c6574bd6b299,"2026-04-29 11:46:18.635060",cycle-pending-buy,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"기존 미체결 매수 주문 존재 → 신규 주문 차단 (주문번호: ORD-PENDING, 잔량 2주)"
dd746685-8656-46e1-ade9-a56db1ef3390,"2026-04-29 11:46:18.643532",cycle-2,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 실패"
f61b9413-d18e-4744-a069-17eb70876347,"2026-04-29 11:46:18.651692",cycle-empty-order-id,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 접수 응답"
5178fd9a-b72e-417a-8c55-3fec24e74b14,"2026-04-29 11:46:18.679176",cycle-blocklist,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"매매불가 종목"
dc9f5f71-361e-460a-b1b7-40a39ce59e9c,"2026-04-29 11:46:18.687902",cycle-rec,005930,005930,RECOMMENDATION,decision_maker,UNKNOWN,UNKNOWN,BUY,0.0,
1acdb23b-5863-4c72-afdc-8a38d3ee3732,"2026-04-29 11:46:27.102327",cycle-read-only,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 제출 차단: ORDER_SUBMISSION_MODE=READ_ONLY"
39b404b3-a71e-4493-b6d7-14314d529e6b,"2026-04-29 11:46:27.111516",cycle-sell-only,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 제출 차단: ORDER_SUBMISSION_MODE=SELL_ONLY blocks BUY"
0946d4a2-a174-426c-aa40-c704673e9f76,"2026-04-29 11:46:27.138044",cycle-1,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,BUY,0.0,"주문 접수"
92957ffb-9d60-4694-a5ea-a38ec3fb9f6d,"2026-04-29 11:46:27.146857",cycle-zero,005930,005930,ORDER_VALIDATION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 수량이 유효하지 않습니다"
38fbe839-65ff-48bf-ae3f-853ec1310169,"2026-04-29 11:46:27.155317",cycle-pending-buy,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"기존 미체결 매수 주문 존재 → 신규 주문 차단 (주문번호: ORD-PENDING, 잔량 2주)"
f2f2da1d-4590-412b-bc44-952f8ef36c3c,"2026-04-29 11:46:27.163659",cycle-2,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 실패"
0ed704fa-725f-4691-af33-14a0386573c2,"2026-04-29 11:46:27.172381",cycle-empty-order-id,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 접수 응답"
fe193b2f-3982-41b1-96fa-94562480d1f6,"2026-04-29 11:46:27.188070",cycle-blocklist,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"매매불가 종목"
5237c35c-ae15-4745-820b-c5aac34e384a,"2026-04-29 11:46:27.196771",cycle-rec,005930,005930,RECOMMENDATION,decision_maker,UNKNOWN,UNKNOWN,BUY,0.0,
1727ef2d-baa3-459a-b758-bac09e2aba08,"2026-04-29 11:48:49.612868",cycle-read-only,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 제출 차단: ORDER_SUBMISSION_MODE=READ_ONLY"
73be231b-9b6d-4eba-91da-84a90ea904a0,"2026-04-29 11:48:49.624299",cycle-sell-only,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 제출 차단: ORDER_SUBMISSION_MODE=SELL_ONLY blocks BUY"
e3b0e998-96b4-4d3a-a4af-f515c631c806,"2026-04-29 11:48:49.650581",cycle-1,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,BUY,0.0,"주문 접수"
36d36aad-01fe-453a-875f-032b2a0128c3,"2026-04-29 11:48:49.659992",cycle-zero,005930,005930,ORDER_VALIDATION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 수량이 유효하지 않습니다"
e15488c3-4b68-44d6-88f1-ec446201ff6a,"2026-04-29 11:48:49.667912",cycle-pending-buy,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"기존 미체결 매수 주문 존재 → 신규 주문 차단 (주문번호: ORD-PENDING, 잔량 2주)"
fcf9091e-2642-4240-8552-a48879c84144,"2026-04-29 11:48:49.675913",cycle-2,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 실패"
ff7ef953-d750-4464-9a15-2ac3da82db7a,"2026-04-29 11:48:49.684176",cycle-empty-order-id,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 접수 응답"
a64a0649-d394-4fd2-96ee-7dbe17061a40,"2026-04-29 11:48:49.699936",cycle-blocklist,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"매매불가 종목"
08d61f7d-ab12-4ac9-acb9-6d914188153f,"2026-04-29 11:48:49.709075",cycle-rec,005930,005930,RECOMMENDATION,decision_maker,UNKNOWN,UNKNOWN,BUY,0.0,
55fd02d8-96a8-404e-903e-b5526baffc6b,"2026-04-29 14:03:04.303066",cycle-read-only,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 제출 차단: ORDER_SUBMISSION_MODE=READ_ONLY"
ade00d7a-8868-43dd-80ef-7f424f7f6827,"2026-04-29 14:03:04.322826",cycle-sell-only,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 제출 차단: ORDER_SUBMISSION_MODE=SELL_ONLY blocks BUY"
5a22a6d5-2e96-4aab-87c5-763bbc05f3c3,"2026-04-29 14:03:04.359066",cycle-1,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,BUY,0.0,"주문 접수"
bd3c455c-50a6-40f0-b41e-d89025f6fa40,"2026-04-29 14:03:04.368329",cycle-zero,005930,005930,ORDER_VALIDATION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 수량이 유효하지 않습니다"
235afe9c-add0-44fd-a60e-cb5908c8a346,"2026-04-29 14:03:04.377475",cycle-pending-buy,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"기존 미체결 매수 주문 존재 → 신규 주문 차단 (주문번호: ORD-PENDING, 잔량 2주)"
936451af-a510-4b30-bcdb-6c2e068c1393,"2026-04-29 14:03:04.386160",cycle-2,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 실패"
1956af2e-0d15-4d2a-9c2e-804c0b3e35b7,"2026-04-29 14:03:04.394433",cycle-empty-order-id,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 접수 응답"
210a4b95-1bdb-4553-8b81-0f742a589a6e,"2026-04-29 14:03:04.429902",cycle-blocklist,005930,005930,ORDER_SUBMISSION,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"매매불가 종목"
e6fcd418-84e3-4907-ad42-9491c51c368e,"2026-04-29 14:03:04.438958",cycle-rec,005930,005930,RECOMMENDATION,decision_maker,UNKNOWN,UNKNOWN,BUY,0.0,
186641c0-f8ab-4d47-a815-359873a42468,"2026-04-29 14:26:07.795099",cycle-read-only,005930,005930,ORDER_GATE,decision_maker,UNKNOWN,UNKNOWN,SKIP,0.0,"주문 제출 차단: ORDER_SUBMISSION_MODE=READ_ONLY"
